PORTFOLIO COMPANY ID,COMPANY NAME,REGION,ADDRESS,CITY,STATE,ZIPCODE,COUNTRY,WEBSITE,EMAIL,TEL,FAX,FOUNDED YEAR,PRIMARY INDUSTRY,SUB INDUSTRIES,VERTICALS,COMPANY STAGE,LATEST ROUND DIRECTION,INVESTORS,TOTAL AMOUNT RAISED (USD MN),EBITDA (USD MN),OPERATING INCOME (USD MN),NET INCOME (USD MN),REVENUE (USD MN),% REVENUE GROWTH YOY,% OPERATING MARGIN,% EBTIDA MARGIN,% NET MARGIN,FUNDING ROUNDS/NUMBER OF DEALS,MOST RECENT DEAL TYPE/STAGE,MOST RECENT DEAL DATE,MOST RECENT DEAL SIZE (USD MN),MOST RECENT DEAL SIZE EQUITY (USD MN),MOST RECENT DEAL SIZE DEBT (USD MN),EMPLOYEE COUNT,INVESTED FUNDS (ESTIMATED**),ACTIONABILITY SIGNAL,FUNDING TYPE,OWNERSHIP TYPE,POST-MONEY VALUATION (USD MN - ESTIMATED**),POST-MONEY VALUATION (USD MN)
474681,Struct Finance,Asia, ,Singapore,,,Singapore,www.struct.fi,support@struct.fi,,,2021,Financial Services,e-Financial,"Blockchain, FinTech",Angel & Seed,,"FBG Capital, Antler, Blizzard Fund, Woodstock Fund, QCP Capital, Wintermute Trading Ltd, Bixin Ventures, Lancer Capital, Double Peak Group, Zokyo, Arcanum Capital, Finality Capital Partners, SkyVision Capital, 0xVentures, Lucid Blue Ventures, Infinity Ventures Crypto, Bison Fund Management, Avalaunch, Assymetries Technologies, AVentures Dao, Keychain Capital, MC Ventures, SCC Investments, Spark Digital Capital",3.90,,,,,,,,,2,Seed,22-Mar-2022,3.90,,,7,"Antler Southeast Asia Fund, Infinity Ventures Crypto",-,VC-Backed,Private,,
474121,"Seedbox Technologies, Inc.",Asia,8F 8 Rockwell Drive Hidalgo Drive Rockwell Center,Makati City,,,Philippines,www.seedbox.ph,support@seedbox.ph,,,2016,Financial Services,"e-Financial, Accounting/Finance Software","Saas, Wealth Management",Early Stage,,"SBI Ven Capital, Philippine Equity Partners",6.00,,,,,,,,,1,Unspecified Round,31-Mar-2022,6.00,,,16,,-,VC-Backed,Private,,
473681,"Akros Technologies, Inc.",Asia,"16th Floor, The Asset, 14 Seocho-daero 74-gil, Seocho-gu ",Seoul,,6192,South Korea,www.akrostec.com,contact@akrostec.com,,,2021,Financial Services,"Accounting/Finance Software, Internet",Robo-advisors,Angel & Seed,,PEOPLEFUND COMPANY Inc.,3.70,,,,,,,,,1,Seed,29-Mar-2022,3.72,,,46,,-,VC-Backed,Private,,
473609,THF I Ltd,Asia, ,Singapore,,,Singapore,www.treehouse.finance,support@treehouse.finance,,,2021,Software,"Financial Services, Application Integration Software, Web Applications, Analytics & Performance Software","Blockchain, FinTech",Angel & Seed,,"Lightspeed Venture Partners, Global Founders Capital, Jump Capital, MassMutual Ventures, Brooker Dunn Asset Advisory, Venturra Capital, Binance Asia, Fundamental labs, LeadBlock Partners, GSR, Wintermute Trading Ltd, Bitpanda, PT Pintu Kemana Saja, CRC Capital, Mirana Ventures, K3 Ventures, Hako Technology Pte. Ltd, Portofino Multi Family Office, Moonvault Capital, Pulsar Trading, Berioza Associates",18.00,,,,,,,,,1,Seed,16-Mar-2022,18.00,,,23,"MassMutual Ventures Southeast Asia II, Venturra Discovery, LSVP SCF1, JCDP-7, Orion Fund",-,VC-Backed,Private,,
473249,Coolpay Pte. Ltd.,Asia,"60 Tras Street, #03-01 ",Singapore,,78999,Singapore,www.gotouche.com,info@gotouche.com,,,2014,Financial Services,"e-Financial, Internet","Mobile Apps, Processing & Payment Infrastructure",Series A,,"Mashreq Bank, Coolpay Pte. Ltd., Bukit Timah Capital",5.00,-2.19,-2.28,-2.11,0.52,86.17%,-439.2%,-423%,-406.5%,3,Venture Debt,14-Mar-2022,,,,276,,-,VC-Backed,Private,,40.11
472456,"Fast Forward Co., Ltd.",Asia,60 Bongeunsa-ro 18-gil Gangnam-gu,Seoul,,,South Korea,www.dominoapp.net,help@dominoapp.net,,,2019,Financial Services,"Investment Banking, Internet, e-Financial","Cryptocurrency, Mobile Apps, Wealth Management",Angel & Seed,,"Korea Investment Partners, Spring Camp, Korea Tech Incubator for Startup, Hana Ventures, Stonebridge Ventures",7.90,,,,,,,,,3,Unspecified Round,18-Mar-2022,6.61,,,3,"Spring Camp Early Stage Fund 1, KIP-Kingo Material Parts & Equipment Growth PEF, Hana Contact-free Digital Innovation Fund, Stonebridge DX Business Revamp Fund",-,VC-Backed,Private,,
472296,Epic League,Asia,10 Anson Road #34-10 International Plaza ,Singapore,,79903,Singapore,www.epicleague.io,contact@epicleague.io,,,2022,Software,"e-Financial, Gaming","FinTech, Smart Contracts",Angel & Seed,,"WeMade Co., Ltd., Neowiz Investment, Netmarble, GBIC, Polygon Technology, Infinity Ventures Crypto, Yield Guild Games South East Asia, OZYS",1.00,,,,,,,,,2,Unspecified Round,16-Aug-2022,,,,2,Infinity Ventures Crypto,-,VC-Backed,Private,,
471963,HolyWally Pte Ltd,Asia,"206a Telok Ayer Street, #02-02 ",Singapore,,68641,Singapore,https://www.holywally.com,info@holywally.com,+659 359 6595,,2021,Software,"Accounting/Finance Software, Financial Services","Mobile Apps, eWallets & Money Transfer",Early Stage,,"M-DAQ Pte Ltd, FinMirai, Creitive Singapore Pte Ltd",1.40,,,,,,,,,1,Unspecified Round,14-Feb-2022,1.40,,,10,,-,VC-Backed,Private,,
471747,Mindigital Inc.,Asia,3 Shenton Way #14-05 Shenton House ,Singapore,,68805,Singapore,www.mindigitalgroup.com,client@mindigitalgroup.com,+65 135 2075 8739,,2019,Financial Services,"e-Financial, Accounting/Finance Software","Artificial Intelligence, FinTech, Mobile Apps",Angel & Seed,,"Delta Capital, Redpoint China Ventures",4.70,,,,,,,,,1,Angel,16-Feb-2022,4.70,,,,,-,VC-Backed,Private,,
471128,Madcat World Sdn Bhd,Asia,"B3A-11, Megan Ambassy, 225 Jalan Ampang ",Kuala Lumpur,,50450,Malaysia,https://madcatworld.com/hq/,info@getmadcash.com,+60 32181 3203,+60 32161 0806,2010,Software,"Financial Services, Web Applications, Content Management Software","FinTech, Mobile Apps",Early Stage,,"Quest Ventures, ScaleUp Malaysia, Indelible Ventures, Technology Park Malaysia Corporation Sdn. Bhd.",0.00,,,,,,,,,1,Unspecified Round,02-Mar-2022,,,,10,,-,VC-Backed,Private,,
470843,Colligence Inc.,Asia, ,Seoul,,6748,South Korea,www.colligence.io,biz@colligence.io,,,2018,IT Security/Cybersecurity,"Application Integration Software, IT Security/Cybersecurity, Monitoring & Security Software","Blockchain, eWallets & Money Transfer",Early Stage,,"Honest Ventures, AMANTANI PARTNERS, BDC Labs",0.70,,,,,,,,,1,Unspecified Round,03-Mar-2022,0.66,,,7,Honest Millenial Residential Innovation Investment Fund,-,VC-Backed,Private,,
470821,KANAK,Asia,"6th Floor, Textile Center 518 Teheran-ro",GANGNAM-GU,Seoul,6180,South Korea,www.kanak.co.kr,kanak@kanak.co.kr,+82 2 563 0124,+82 2 563 0125,2020,Financial Services,"Application Integration Software, Accounting/Finance Software, e-Financial","Cloud Computing, Processing & Payment Infrastructure, Smart-Pay: Physical-Digital Interactions",Early Stage,,"Platform Partners Asset Management, Bitnine Global Inc., Vector Investment",4.30,,,,,,,,,2,Unspecified Round,08-Mar-2022,1.62,,,49,,-,VC-Backed,Private,,
470745,Zaapi Pte Ltd,Asia,60 Zion Road #11-04,Zenith,,247785,Singapore,www.zaapi.com,care@zaapi.com,,,2020,Internet,"Storage Management Software, Sales & Marketing Software, Web Applications, Analytics & Performance Software, Customer Relationship Management, Web Development, e-Financial, Application Integration Software","Mobile Apps, Processing & Payment Infrastructure",Angel & Seed,,"Partech Partners, Global Founders Capital, Flourish Ventures, Invertidos, 1982 Ventures, Iterative, XA Network, Flash Ventures , Sketchnote, Kaya Founders",4.50,,,,,,,,,2,Seed,04-Mar-2022,4.00,,,20,"Partech Africa Fund, 1982 Ventures Fund I, Iterative Fund I",-,VC-Backed,Private,,
470575,"Hyphen, co.",Asia,"12th Floor, 351 Gangnam-daero, Seocho-dong, Seocho-gu ",Seoul,,,South Korea,www.hyphen.im,help@hyphen.im,+82 2 1600 4173,+82 2 6105 8960,2021,Financial Services,"Accounting Services, Accounting/Finance Software, Data Centers, e-Financial","Big Data, Online Banking, Processing & Payment Infrastructure, eWallets & Money Transfer",Series A,,"Stonebridge Capital, Caspian Capital, HB Investment, Korea Omega Investment Corp. , CTK Investment",54.20,,,,,,,,,1,Series A,28-Feb-2022,54.15,,,,2019 HB Job TCB Fund,-,VC-Backed,Private,,
470457,Nyan Heroes,Asia, ,Singapore,,,Singapore,www.nyanheroes.com,,,,2021,Software,Gaming,"Cryptocurrency, Exchange/Trading Platforms",Angel & Seed,,"Three Arrows Capital, NGC Ventures, DeFiance Capital, Sino Global Capital, Mechanism Capital, Yield Guild Games, SkyVision Capital, Merit Circle, Infinity Ventures Capital",2.50,,,,,,,,,1,Seed,03-Nov-2021,2.50,,,28,NGC Ventures Fund I,-,VC-Backed,Private,,
470439,Skrice Studios Ltd.,Asia,B15/D6 Truong Cong Giai Dich Vong Wards,Hanoi,,,Vietnam,www.mavia.com,,,,2021,Software,Gaming,"Blockchain, Exchange/Trading Platforms",Angel & Seed,,"Animoca Brands Corporation Limited, Binance Labs, HashKey Capital, Delphi Digital, Alameda Research, Mechanism Capital, Double Peak Group, Genblock Capital, Exnetwork Capital, Yield Guild Games, Merit Circle, Yield Guild Games South East Asia",5.50,,,,,,,,,1,Seed,21-Jan-2022,5.50,,,39,"Hashkey Fintech Investment Fund, Binance Labs Fund II",-,VC-Backed,Private,,
470408,DeZy Pte. Ltd,Asia,68 Circular Road #02-01 ,Singapore,,49422,Singapore,www.dezy.sg,info@dezy.sg,,,2021,Software,e-Financial,FinTech,Angel & Seed,,"Impiro, Leo Capital, Iterative, DeFiance Capital, HH VC Investments",2.20,,,,,,,,,2,Unspecified Round,25-Feb-2022,2.22,,,8,,-,VC-Backed,Private,,
470174,PT Teknologi Usaha Nusantara,Asia,"Jl. Kemang Timur 1 RT.9/RW.4, Bangka, Kec. Mampang Prpt",South Jakarta City,DKI Jakarta,12730,Indonesia,www.broom.id,hello@broom.id,+62 812 100 04984,,2021,Financial Services,"Consumer Finance, Automobiles, Other Vehicles & Parts, Web Applications","E-commerce, Lending, Mobile Apps",Early Stage,,"Quona Capital, AC Ventures",3.00,,,,,,,,,1,Unspecified Round,25-Feb-2022,3.00,,,27,"Quona PIPO Special Opportunity I, ACV Capital V",-,VC-Backed,Private,,
469696,"Hyeum Labs Co., Ltd.",Asia,"16th Floor, Maple Tower, 420 Teheran-ro, Gangnam-gu ",Seoul,,,South Korea,www.heumlabs.io,,+82 70 4801 6529,,2017,Financial Services,"e-Financial, Accounting Services, Accounting/Finance Software, Business Support Services","Artificial Intelligence, FinTech, Mobile Apps",Series A,,"Korea Investment Partners, Stonebridge Ventures",5.90,,,,,,,,,1,Series A,25-Feb-2022,5.85,,,14,"KIP Re-up II Fund, Stonebridge DX Business Revamp Fund",-,VC-Backed,Private,,
469349,Izumi Finance,Asia, ,Tokyo,,,Japan,www.izumi.finance,contact@izumi.finance,,,2020,Financial Services,e-Financial,FinTech,Series A,,"ICG, Fenbushi Capital, Youbi Capital, GSR, Perpetual Protocol, Bixin Ventures, Ivy Ventures, LLC, Nansen Pte. Ltd., Cadenza Capital Management , IOSG Ventures, Moonalpha Financial Services Limited, Puzzle Ventures, Gate Technology Incorporated, Mirana Ventures, Wootech Limited, Nothing Research, Tess Ventures, Everest Ventures Group, MEXC Global Ltd., HashKey Group, Lucid Blue Ventures, DoraHacks Ventures, WolfEdge Capital, CyberX Group, SmartContract Chainlink Ltd, Adaptive Lab, Cobo Ventures",56.20,,,,,,,,,5,Unspecified Round,20-May-2022,20.00,,,1,Cadenza Ventures Fund I,-,VC-Backed,Private,,
469134,SJ Mobile Labs Pte Ltd,Asia,6 Raffles Quay #11-07 ,Singapore,,48580,Singapore,www.sj-ml.com,hello@sj-ml.com,,,2021,Financial Services,"Accounting Services, Accounting/Finance Software, Consulting Services, e-Financial","FinTech, Mobile Apps",Angel & Seed,,"Anthemis Group, Apis Partners, Saison Capital",3.40,,,,,,,,,1,Seed,21-Mar-2022,3.36,,,21,"Anthemis Venture Fund II, Apis Insurtech Fund I",-,VC-Backed,Private,,12.36
468907,PT Monit Teknologi Indonesia,Asia,"Equity Tower Lvl. 49, Jl. Jendral Sudirman Kav. 52-53 ",Jakarta,,12190,Indonesia,www.monit.id,hi@monit.id,+62 021 2555 5654,,2021,Software,"Accounting/Finance Software, e-Financial","Artificial Intelligence, Processing & Payment Infrastructure",Early Stage,,"1982 Ventures, Init 6",,,,,,,,,,1,Unspecified Round,10-Feb-2022,,,,7,,-,VC-Backed,Private,,
468856,Eleos Pte. Ltd.,Asia,Metaverse ,Singapore,,,Singapore,www.ethlas.com,hello@ethlas.com,,,2022,Software,"Gaming, e-Financial, Accounting/Finance Software","Cryptocurrency, Exchange/Trading Platforms",Angel & Seed,,"Sequoia Capital, Global Founders Capital, Venturra Capital, Deus Ex Technology Ltd, Hustle Fund, GBIC, Yield Guild Games South East Asia, Play It Forward Private Limited, Blockchain Space, The Genesis Fund",2.70,,,,,,,,,1,Seed,15-Feb-2022,2.70,,,22,"Hustle Fund II, Venturra Discovery, SCC Healthcare Principals Fund",-,VC-Backed,Private,,
468352,Monilab,Asia, ,,,,South Korea,,,,,,Financial Services,e-Financial,"Mobile Apps, Online Banking",Angel & Seed,,Infobank,,,,,,,,,,1,Seed,10-Feb-2022,,,,1,,-,VC-Backed,Private,,
467117,CLESSON,Asia,"Room 110, 12th Floor, 428 Seolleung-ro, Gangnam-gu ",Seoul,,,South Korea,www.clesson.net,,+82 2 6954 1002,,2016,Software,Content Management Software,"Blockchain, FinTech",Early Stage,,"eBest Investment & Securities, Gureum Investment",1.70,,,,,,,,,1,Unspecified Round,11-Feb-2022,1.67,,,8,,-,VC-Backed,Private,,
467099,sypolaris,Asia,"Room 1203, 102nd floor, SK View Apartment, 43-8 Seosomun-ro, Chungjeong-ro, Hapdong, Seodaemun-gu ",Seoul,,,South Korea,,,,,2006,Financial Services,e-Financial,FinTech,Early Stage,,"MASON CAPITAL, Zelkova investment",29.10,2.89,2.80,2.37,3.68,,76.2%,78.7%,64.4%,1,Unspecified Round,27-Jan-2022,29.09,,,,,-,VC-Backed,Private,,
465746,Hashed Ventures,Asia,"Milim Tower, 825-22 Yeoksam-dong, Gangnam-gu ",Seoul,,6232,South Korea,www.hashed.com,contact@hashed.com,,,2017,Financial Services,Private Equity,"Blockchain, FinTech",Early Stage,,"SK Networks Co., Ltd",21.70,,,,,,,,,1,Unspecified Round,04-Feb-2022,21.68,,,47,,-,VC-Backed,Private,,
465479,Kilde Pte. Ltd.,Asia,20 McCallum Street Suite 19-01 Tokio Marine Centre,,,69046,Singapore,www.kilde.sg,info@kilde.sg,+65 682 383 40,,2019,Financial Services,Financial Services,FinTech,Angel & Seed,,"Kilde Pte. Ltd., Purple Ventures",0.80,-0.36,-0.36,-0.36,0.00,,,,,2,Unspecified Round,21-Jan-2022,0.35,,,7,,-,VC-Backed,Private,,3.10
465349,Paywatch Korea Co. Ltd.,Asia,"2nd Floor, 15 Itaewon-ro 36-gil, Yongsan-gu ",Seoul,,,South Korea,www.paywatch.co.kr,emmauskr@gmail.com,+82 2 1833 8161,,2018,Financial Services,"e-Financial, Credit Collections & Services, Accounting/Finance Software","Lending, Mobile Apps, eWallets & Money Transfer",Angel & Seed,,"SparkLabs Accelerator, Third Prime Capital, CTK Investment, Won & Partners",5.30,,,,,,,,,1,Seed,20-Jan-2022,5.29,,,6,"Third Prime Crypto Fund, Smart L&P-Sparklab Cosmetic Fund I",-,VC-Backed,Private,,
465109,IIMMPACT Sdn Bhd,Asia,"Level 8, Vertical Corporate Tower B, Avenue 10 The Vertical Bangsar South City",Kuala Lumpur,,59200,Malaysia,www.iimmpact.com,support@iimmpact.com,+60 3 3099 2970,,2017,Software,"Accounting/Finance Software, e-Financial, Web Applications","Mobile Apps, Smart-Pay: Physical-Digital Interactions",Angel & Seed,,Sequoia Capital,2.10,,,,,,,,,2,Seed,25-Jan-2022,2.00,,,11,SCC Healthcare Principals Fund,-,VC-Backed,Private,,
464786,WageSage Pte. Ltd.,Asia,68 Circular Road #02-01 ,Singapore,,49422,Singapore,www.getpaid.asia,hello@getpaid.asia,,,2020,Software,"Accounting/Finance Software, Financial Services",FinTech,Early Stage,,Paywise Pte. Ltd.,1.20,,,,,,,,,1,Unspecified Round,14-Jan-2022,1.15,,,21,,-,VC-Backed,Private,,
463875,"Fraction Co., Ltd.",Asia, ,Bangkok,,,Thailand,www.fraction.co,support@fraction.co,,,2018,Software,Accounting/Finance Software,"FinTech, Mobile Apps",Early Stage,,"East Ventures, Thakral Corporation, Emtek Group, V Ventures",3.00,,,,,,,,,1,Unspecified Round,17-Jan-2022,3.00,,,64,Multi-Stage Fund,-,VC-Backed,Private,,
463465,Capx Global Pte. Ltd.,Asia,"#33-03, International plaza ",Singapore,,79903,Singapore,www.capx.fi,hello@capx.fi,,,,Financial Services,"e-Financial, Software","Blockchain, FinTech",Early Stage,,Arcanum Capital,0.10,,,,,,,,,1,Unspecified Round,07-Sep-2021,0.05,,,12,,-,VC-Backed,Private,,15.00
463457,Gitopia Pte. Ltd.,Asia, ,Singapore,,,Singapore,www.gitopia.com,,,,2020,Financial Services,"Web Applications, Accounting/Finance Software, e-Financial","Blockchain, eWallets & Money Transfer",Early Stage,,Arcanum Capital,0.10,,,,,,,,,1,Unspecified Round,07-Sep-2021,0.05,,,8,,-,VC-Backed,Private,,14.00
463451,Paywatch Global Pte Ltd,Asia,"38-011, Level 38, No. 3 Jalan Bangsar, Mercu, KL ECO City ",Kuala Lumpur,,59200,Malaysia,www.paywatchglobal.com,bizsupport@paywatchglobal.com,,,2018,Financial Services,"Credit Collections & Services, Software",FinTech,Angel & Seed,,"Third Prime Capital, CTK Investment, Won & Partners, SparkLabs Pty Ltd., Just PWG, Tanzanite Holdings",6.80,,,,,,,,,2,Unspecified Round,09-Sep-2022,1.60,,,28,Third Prime Crypto Fund,-,VC-Backed,Private,,
463445,Duet Protocol,Asia, ,Singapore,,,Singapore,https://duet.finance/,contact@duet.finance,,,,Financial Services,"Accounting/Finance Software, Internet, Application Integration Software, e-Financial","Blockchain, eWallets & Money Transfer",Early Stage,,"DHVC, Consensus Lab, GSR, 3Commas Capital Inc., Arcanum Capital, Lucid Blue Ventures",2.00,,,,,,,,,2,Unspecified Round,09-Mar-2022,2.00,,,,Danhua Capital II,-,VC-Backed,Private,,37.80
463443,PT Pasar Mikro Global,Asia,"Graha Sentana Ground Floor Jl. Warung Buncit Raya No. 2, Duren Tiga, Pancoran",South Jakarta,,12510,Indonesia,www.pasarmikro.id,hello@pasarmikro.id,+62 0851 5802 3200,,2020,Financial Services,"Agribusiness, Consumer Finance","E-commerce, FinTech, Mobile Apps",Angel & Seed,,1982 Ventures,,,,,,,,,,1,Seed,13-Jan-2022,,,,14,1982 Ventures Fund I,-,VC-Backed,Private,,
463430,Kudo Labs,Asia, ,Singapore,,,Singapore,https://kudo.money,info@kudo.money,,,2021,Financial Services,"Accounting/Finance Software, e-Financial","Cryptocurrency, Mobile Apps, eWallets & Money Transfer",Early Stage,,Arcanum Capital,0.10,,,,,,,,,1,Unspecified Round,29-Jul-2021,0.05,,,7,,-,VC-Backed,Private,,9.00
463052,Bribe ,Asia, ,,,,Singapore,www.bribe.xyz,bribe.protocol@gmail.com,,,2021,Financial Services,"e-Financial, Application Integration Software","Blockchain, Digital Brokerage, Exchange/Trading Platforms, eWallets & Money Transfer",Angel & Seed,,"Fenbushi Capital, Fundamental labs, Dragonfly Capital, LedgerPrime, Figment Inc., Spartan Capital (HK), Hypersphere Ventures, Rarestone Capital, IOSG Ventures, Paradigm Shift Capital, Shima Capital, Double Peak Group, GravityX Capital, 0xVentures, a41 Ventures",4.00,,,,,,,,,1,Seed,12-Jan-2022,4.00,,,,"Paradigm Shift Capital Partners, Shima Capital Fund I",-,VC-Backed,Private,,
462895,Solv Protocol,Asia, ,Singapore,,,Singapore,www.solv.finance,etheanyu@gmail.com,,,2020,Financial Services,"e-Financial, Software","Big Data, Blockchain, FinTech",Early Stage,,Binance Labs,0.10,,,,,,,,,1,Unspecified Round,12-Jan-2021,0.10,,,9,Binance Labs Fund II,-,VC-Backed,Private,,
462882,FairSquareLab,Asia,"12, Gangnam-daero 105-gil, Seocho-gu ",Seoul,,6524,South Korea,www.fairsquarelab.com,info@neusral.com,+82 2 3445 9846,,,Financial Services,"Accounting/Finance Software, e-Financial","Cryptocurrency, Digital Brokerage, Exchange/Trading Platforms",Series A,,Korea Information Certificate Authority Inc.,7.30,,,,,,,,,1,Series A,02-Sep-2022,7.34,,,,,-,VC-Backed,Private,,
462852,Crowdonomic Media Pte Ltd,Asia,"Distrii Singapore Level 6 9 Raffles Place, Republic Plaza",,,48619,Singapore,www.crowdo.com,enquiry@crowdo.com,+65  8223 6018,,2012,Financial Services,"Accounting/Finance Software, Internet, e-Financial",Lending,Series A,,"Gobi Partners, Impact Investment Exchange Asia, Fairways Capital, Recruit Strategic Partners, Plum Ventures, SEEDS Capital, Ivest Capital",8.60,-0.02,-0.02,-0.02,0.00,,,,,3,Unspecified Round,11-Jan-2022,5.92,,,87,"Gobi Fund III, Gobi MAVCAP ASEAN SuperSeed Fund",-,VC-Backed,Private,,11.86
462730,League of Kingdoms,Asia,3 Fraser Street #05-25 Duo Tower,Singapore,,189352,Singapore,www.leagueofkingdoms.com,info@nplusent.com,,,2020,Software,Gaming,"Big Data, Blockchain, FinTech",Early Stage,,Binance Labs,0.10,0.03,0.03,0.03,0.36,,9.2%,9.2%,8.5%,1,Unspecified Round,12-Oct-2021,0.10,,,,Binance Labs Fund II,-,VC-Backed,Private,,
462045,AgriG8 Pte. Ltd.,Asia,67 Ayer Rajah Cresent #04-07,,,139950,Singapore,,,,,2021,Agribusiness,"Financial Services, Agribusiness","Agtech, FinTech",Early Stage,,Trendlines Group,,,,,,,,,,1,Unspecified Round,10-Jan-2022,,,,9,Trendlines Agrifood Fund,-,VC-Backed,Private,,
461884,VCGamers ,Asia,"Taman Galaxy Jln. Pulo Sirih Tengah Blok BA No.316, RT.006 RW.014, Pekayon Jaya Kec. Bekasi Selatan",Bekasi City,West Java,17148,Indonesia,www.vcgamers.com,,+62 02182749854,,2021,Software,Gaming,"E-commerce, Exchange/Trading Platforms, Social Media",Angel & Seed,,"BEENEXT, Rans Ventures",2.60,,,,,,,,,1,Seed,21-Mar-2022,2.57,,,96,BEENEXT Opportunity Fund,-,VC-Backed,Private,,19.27
461750,Data Republic Inc.,Asia,"320-1, Gwangnaru-ro, Seongdong-gu, Seoul 04799 ",,,,South Korea,www.datarepublic.ai,aum@datarepublic.ai,+82 2 577 0509,,2018,Financial Services,Financial Services,"Artificial Intelligence, Cryptocurrency, Exchange/Trading Platforms",Angel & Seed,,SOSV,,,,,,,,,,1,Seed,30-Aug-2021,,,,7,SOSV IV,-,VC-Backed,Private,,
461403,FUNBLE Inc.,Asia,"4th Floor, Seoul Fintech Lab, 83 Euisadang-daero, Yeongdeungpo-gu ",Seoul,,,South Korea,www.funble.kr,contact@funble.kr,+82 2 1661 1827,,2019,Financial Services,"Accounting/Finance Software, Financial Services, Web Applications","FinTech, Mobile Apps, Real Estate Tech",Early Stage,,"Woori Technology Investment, Maple Investment Partners, SK Securities, Hanwha Hotels & Resorts Co., Ltd. Food Culture Business, The Square Company",4.20,,,,,,,,,1,Unspecified Round,05-Jan-2022,4.17,,,,Smart Healthcare MIP Investment PEF,-,VC-Backed,Private,,
461274,Danal Fintech Corp.,Asia,"3rd floor Seohyeon Building, 326 Hwangsaeul-ro Seohyeon-dong, Bundang-gu",Seongnam,,,South Korea,www.danalfintech.com,,+82 2 1588 6653,+82 31 779 1777,2019,Financial Services,"Accounting/Finance Software, Consumer Finance, e-Financial","Mobile Apps, Wealth Management, eWallets & Money Transfer",Early Stage,,SDB INVESTMENT,16.70,,,,,,,,,1,Unspecified Round,03-Jan-2022,16.72,,,,,-,VC-Backed,Private,,
461090,AutoWealth Pte Ltd,Asia,"21 Heng Mui Keng Terrace The Hangar, iCube Building #01-01 National University of Singapore ",Singapore,,119613,Singapore,www.autowealth.sg,clientservices@autowealth.sg,+65 6777 7249,,2015,Financial Services,Financial Services,FinTech,Series A,,"Alpha Holdings, 8I Group, NUS Technology",4.80,-0.03,-0.03,-0.03,0.27,146.93%,-10.5%,-9.3%,-10.5%,2,Series A,04-Jan-2022,3.70,,,11,,-,VC-Backed,Private,,7.95
